job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1375856372181_0009 06:30:28 06:37:44 436.0 42 6 5368715100 5368709100 1866718 936723 1 950390 11580219392 0 2 fs t 5
job_1375856372181_0007 06:30:29 06:35:15 286.0 45 5 5368715100 5368709100 2057708 912852 1 980650 11541159936 0 5 fs t 5
job_1375864596463_0006 08:47:29 08:52:10 281.0 40 5 5368715100 5368709100 1566167 1111019 1 889640 11677548544 0 0 fs f 1
job_1375864596463_0009 08:47:42 08:54:45 423.0 40 5 5368715100 5368709100 2153908 1038695 1 954770 11548807168 0 0 fs f 1
job_1375864596463_0010 08:47:42 08:54:49 427.0 40 5 5368715100 5368709100 1521873 558796 1 937860 11529785344 0 0 fs f 1
job_1375864596463_0007 08:47:29 08:52:59 330.0 40 6 5368715100 5368709100 1763867 1185480 1 925600 11615068160 0 0 fs f 1
job_1375864596463_0008 08:47:29 08:54:36 427.0 40 5 5368715100 5368709100 1904979 1345316 1 922200 11667881984 0 0 fs f 1
job_1375861928982_0007 08:03:09 08:09:56 407.0 40 5 5368715100 5368709100 1807011 1437229 1 902280 11512684544 0 0 fs f 2
job_1375861928982_0008 08:03:09 08:08:02 293.0 40 5 5368715100 5368709100 1723577 771384 1 959530 11685855232 0 0 fs f 2
job_1375861928982_0010 08:03:10 08:10:38 448.0 40 5 5368715100 5368709100 1911646 649750 1 982950 11469459456 0 0 fs f 2
job_1375861928982_0009 08:03:09 08:10:32 443.0 40 5 5368715100 5368709100 1855813 1024677 1 923620 11530182656 0 0 fs f 2
job_1375861928982_0006 08:03:08 08:09:02 354.0 40 5 5368715100 5368709100 1191139 830746 1 813670 11657281536 0 0 fs f 2
job_1375863270352_0009 08:25:20 08:31:54 394.0 40 5 5368715100 5368709100 1790815 976272 1 974200 11591716864 0 0 fs f 3
job_1375863270352_0010 08:25:20 08:32:27 427.0 40 5 5368715100 5368709100 1662642 656894 1 942480 11566620672 0 0 fs f 3
job_1375863270352_0008 08:25:20 08:31:48 388.0 40 5 5368715100 5368709100 1586890 1163376 1 919820 11607212032 0 0 fs f 3
job_1375863270352_0007 08:25:20 08:31:08 348.0 40 5 5368715100 5368709100 1377345 1079195 1 948500 11638620160 0 0 fs f 3
job_1375863270352_0006 08:25:20 08:29:51 271.0 40 5 5368715100 5368709100 1227993 905281 1 815760 11695579136 0 0 fs f 3
job_1375865942038_0006 09:10:16 09:16:59 403.0 40 5 5368715100 5368709100 1313184 1004149 1 847590 11677532160 0 0 fs f 4
job_1375865942038_0010 09:10:17 09:17:17 420.0 40 5 5368715100 5368709100 1839217 630076 1 945170 11479134208 0 0 fs f 4
job_1375865942038_0009 09:10:17 09:17:20 423.0 40 5 5368715100 5368709100 1465836 868913 1 933200 11577966592 0 0 fs f 4
job_1375865942038_0008 09:10:16 09:17:05 409.0 40 5 5368715100 5368709100 1909611 1080637 1 939460 11605540864 0 0 fs f 4
job_1375865942038_0007 09:10:16 09:17:06 410.0 40 5 5368715100 5368709100 1628693 1191223 1 920680 11561959424 0 0 fs f 4
